Date,Symbol,Market,Open,High,Low,Close,Volume,Value
2026-07-31,ROC1,REGS,0.592,0.63,0.592,0.594,2533,1577.368
2026-07-31,ROCE,REGS,0.214,0.214,0.213,0.214,171358,36572.635
2026-07-31,RPH,REGS,0.226,0.226,0.218,0.218,922,208.196
2026-07-31,RRC,REGS,0.0865,0.0865,0.0845,0.0865,32031,2719.2265
2026-07-31,RRD,XRS1,2.08,2.48,2.08,2.18,871,1892.48
2026-07-31,SAFE,REGS,1.0,1.035,1.0,1.025,101486,103799.12
2026-07-31,SAP,XRSI,820.0,820.0,818.0,818.0,2,1638.0
2026-07-31,SBET29,XRB,91.95,91.95,91.95,91.95,136,12468.31
2026-07-31,SEOL,XRS1,1.19,1.19,1.19,1.19,31,36.89
2026-07-31,SFG,REGS,39.0,39.6,39.0,39.5,7427,292534.2
2026-07-31,SIDG,XRS1,0.228,0.228,0.208,0.226,10887,2442.46
2026-07-31,SMTL,REGS,40.1,40.1,38.5,39.6,5222,205021.2
2026-07-31,SNC,XRS1,3.16,3.16,3.14,3.16,61,192.16
2026-07-31,SNG,REGS,18.34,18.5,18.22,18.5,307708,5637022.78
2026-07-31,SNN,REGS,65.6,65.6,64.2,64.6,48237,3128515.1
2026-07-31,SNO,REGS,27.0,27.0,26.4,27.0,955,25715.8
2026-07-31,SNP,REGS,1.24,1.261,1.229,1.258,7981199,9917680.619
2026-07-31,SOCP,REGS,1.72,1.72,1.72,1.72,11172,19215.84
2026-07-31,SPX,XRS1,0.268,0.268,0.268,0.268,36,9.648
2026-07-31,STNM,XRS1,13.6,14.2,13.6,14.2,3,41.4
2026-07-31,STZ,REGS,0.42,0.42,0.396,0.41,248,100.425
2026-07-31,TBK,REGS,16.7,17.0,16.7,17.0,77,1302.7
2026-07-31,TBM,REGS,0.262,0.265,0.259,0.263,144801,38078.293
2026-07-31,TEL,REGS,114.0,114.0,112.8,114.0,4186,475196.6
2026-07-31,TGN,REGS,98.4,99.1,98.3,99.1,15175,1500544.2
2026-07-31,TLV,REGS,37.1,37.1,36.88,36.9,413488,15293982.26
2026-07-31,TRANSI,REGS,0.662,0.67,0.662,0.668,32303,21540.224
2026-07-31,TRIP,REGS,1.625,1.645,1.625,1.645,33006,54027.955
2026-07-31,TRP,REGS,0.44,0.444,0.4385,0.4405,553210,243754.857
2026-07-31,TTS,REGS,6.6,6.6,6.5,6.58,22832,149791.34
2026-07-31,TUAA,XRS1,0.118,0.118,0.118,0.118,12,1.416
2026-07-31,TVBETETF,REGS,61.29,61.67,60.9,61.55,43085,2642556.7
2026-07-31,UCB27,QIDB,102.93,102.93,102.93,102.93,40,21709189.0
2026-07-31,UCB28,QIDB,101.97,101.97,101.97,101.97,50,26847609.5
2026-07-31,UNIR,XRS1,1.9,2.08,1.9,2.08,4,7.96
2026-07-31,UNISEM,XRS1,0.69,0.715,0.69,0.705,77499,53771.645
2026-07-31,UZC,XRS1,5.6,5.6,5.6,5.6,1,5.6
2026-07-31,VAC,XRS1,6.95,6.95,6.95,6.95,1,6.95
2026-07-31,VNC,REGS,0.0955,0.098,0.0955,0.0975,262320,25444.3855
2026-07-31,WINE,REGS,19.9,19.9,19.8,19.9,1675,33270.1
2026-07-31,XFOA,XRS1,2.42,2.42,2.42,2.42,100,242.0
2026-08-03,2P,XRS1,1.04,1.06,1.02,1.06,9892,10248.55
2026-08-03,AAB,XRS1,4.0,4.0,3.84,4.0,2737,10647.8
2026-08-03,AAG,REGS,4.1,4.1,4.07,4.1,530,2157.43
2026-08-03,ABG29E,EXRB,100.2,100.2,100.2,100.2,28,14881.4
2026-08-03,ABN,XRS1,0.298,0.3,0.298,0.3,1042,310.902
2026-08-03,ADISS,XRS1,0.185,0.214,0.185,0.214,80,14.945
2026-08-03,ADS,XRSI,871.2,884.2,868.4,882.8,139,121557.8
2026-08-03,AG,XRS1,1.565,1.585,1.54,1.585,21453,33395.1
2026-08-03,AGR28,XRB,101.0,102.0,101.0,102.0,319,33421.18
2026-08-03,ALB,XRS1,2.7,2.7,2.7,2.7,803,2168.1
2026-08-03,ALDANI,XRS1,1.52,1.69,1.31,1.69,1290,1868.38
2026-08-03,ALR,REGS,1.43,1.43,1.42,1.43,26473,37702.39
2026-08-03,ALT,REGS,0.0715,0.0715,0.0715,0.0715,2013,143.9295
2026-08-03,ALU,REGS,2.71,2.72,2.71,2.71,24771,67319.63
2026-08-03,ALW,XRS1,25.2,25.2,25.0,25.0,446,11198.2
2026-08-03,APP,XRS1,1.44,1.48,1.34,1.45,2630,3604.81
2026-08-03,AQ,REGS,1.8,1.86,1.8,1.86,628084,1151058.58
2026-08-03,ARAX,XRS1,1.54,1.54,1.52,1.52,2000,3049.85
2026-08-03,ARCV,XRS1,0.136,0.136,0.136,0.136,7000,952.0
2026-08-03,ARJI,XRS1,27.8,28.6,27.8,28.6,276,7747.4
2026-08-03,ARM,REGS,0.274,0.296,0.274,0.296,1590,437.728
2026-08-03,ARMT,XRS1,1.47,1.47,1.47,1.47,11,16.17
2026-08-03,ARO,XRS1,1.8,1.9,1.8,1.9,251,456.8
2026-08-03,AROBS,REGS,0.72,0.73,0.718,0.718,457940,331882.35
2026-08-03,ARS,REGS,18.2,19.4,18.2,19.4,10003,189591.75
2026-08-03,ARTE,REGS,9.0,9.05,9.0,9.05,83,747.05
2026-08-03,ASC,XRS1,12.55,12.55,12.35,12.5,212,2646.45
2026-08-03,ASC27,XRB,100.48,100.58,100.48,100.58,106,11113.42
2026-08-03,ASP,XRS1,0.02,0.0215,0.0195,0.021,31974,644.104
2026-08-03,AST,XRS1,21.2,21.2,21.2,21.2,80,1696.0
2026-08-03,ATB,REGS,2.14,2.155,2.135,2.155,90568,194418.265
2026-08-03,ATPR28,XRB,16.8,16.8,16.67,16.67,150,2766.75
2026-08-03,AVIO,XRS1,2.57,2.6,2.47,2.47,358,894.39
2026-08-03,BBGA,XRS1,2.14,2.14,2.14,2.14,2447,5236.58
2026-08-03,BENTO,XRS1,8.68,8.7,8.5,8.52,11569,100071.44
2026-08-03,BIBU,XRS1,7.8,7.8,7.8,7.8,1,7.8
2026-08-03,BIO,REGS,1.325,1.335,1.325,1.325,79789,105741.72
2026-08-03,BIOW,XRS1,0.0675,0.076,0.067,0.076,25650,1767.075
2026-08-03,BKAURTL27,RGSP,59.25,59.25,59.25,59.25,1,59.25
2026-08-03,BKAURTL28,RGSP,59.37,59.37,59.37,59.37,1,59.37
2026-08-03,BKAURTL29,RGSP,8.71,8.71,8.71,8.71,1,8.71
2026-08-03,BKAURTL30,RGSP,35.05,35.05,35.05,35.05,58,2032.9
2026-08-03,BKAURTL31,RGSP,28.79,28.79,27.6,27.76,1031,28542.71
2026-08-03,BKAURTL32,RGSP,2.19,2.26,1.9,2.04,6879,14176.59
2026-08-03,BKBETETF,REGS,43.995,44.08,43.89,43.89,179,7869.97
2026-08-03,BKDOWTLD6,RGSP,11.81,11.81,11.81,11.81,71,838.51
2026-08-03,BKDOWTLG2,RGSP,5.87,6.01,5.87,6.0,1594,9470.33
2026-08-03,BKDOWTLG3,RGSP,53.01,53.16,53.01,53.16,700,37152.0
2026-08-03,BKDOWTLG4,RGSP,46.5,48.3,46.5,48.3,915,43041.5
2026-08-03,BKDOWTLG5,RGSP,4.17,4.33,4.14,4.33,11558,48561.64
2026-08-03,BKDOWTLG6,RGSP,36.8,38.91,36.8,38.91,2195,83376.14
2026-08-03,BKDOWTLH2,RGSP,33.57,35.35,33.32,34.84,38503,1296503.75
2026-08-03,BKDOWTSG7,RGSP,2.26,2.26,2.05,2.12,158583,341509.71
2026-08-03,BKDOWTSG8,RGSP,11.5,11.7,9.54,10.05,461317,4697053.89
2026-08-03,BKDOWTSG9,RGSP,7.15,7.36,5.16,5.8,296915,1846203.7
2026-08-03,BKWTITL11,RGSP,4.91,4.95,4.85,4.85,1581,7784.14
2026-08-03,BKWTITL25,RGSP,4.0,4.0,3.93,3.93,400,1581.0
2026-08-03,BKWTITL30,RGSP,16.32,16.32,16.0,16.0,307,4918.36
2026-08-03,BKWTITL32,RGSP,1.95,1.97,1.83,1.87,322458,599209.33
2026-08-03,BKWTITL7,RGSP,5.1,5.1,5.1,5.1,100,510.0
2026-08-03,BKWTITS42,RGSP,4.77,4.9,4.77,4.83,8250,39779.0
2026-08-03,BKWTITS43,RGSP,19.59,19.99,19.31,19.8,93110,1816375.62
2026-08-03,BMW,XRSI,318.0,318.0,316.8,316.8,193,61144.8
2026-08-03,BNET,REGS,0.1055,0.1065,0.104,0.1065,156062,16477.229
2026-08-03,BNET27A,ORDB,98.71,99.79,98.71,99.79,130,13093.77
2026-08-03,BNET28,ORDB,95.8,95.8,95.8,95.8,10,971.33
2026-08-03,BNET28A,ORDB,96.74,96.74,96.74,96.74,3,291.5
2026-08-03,BRCR,XRS1,0.348,0.348,0.3,0.348,17005,5197.548
2026-08-03,BRD,REGS,38.05,38.15,37.4,37.5,73389,2767712.0
2026-08-03,BRK,REGS,0.133,0.141,0.133,0.141,1377443,190838.0205
2026-08-03,BRK26,ORDB,99.84,99.86,99.84,99.86,109,11057.16
2026-08-03,BRNA,XRS1,19.6,19.6,19.6,19.6,59,1156.4
2026-08-03,BTBETRETF,REGS,12.65,12.752,12.65,12.728,693262,8829129.274
2026-08-03,BUCU,XRS1,1.69,1.76,1.69,1.76,103,174.77
2026-08-03,BUCV,REGS,1.23,1.23,1.2,1.2,7553,9134.69
2026-08-03,BVB,REGS,83.0,88.0,83.0,86.4,18178,1561811.8
2026-08-03,CC,XRS1,13.4,13.65,13.4,13.65,3275,44498.75
2026-08-03,CCOM,XRS1,0.089,0.089,0.089,0.089,12,1.068
2026-08-03,CEPO,XRS1,6.05,7.25,6.05,7.25,16,106.4
2026-08-03,CFH,REGS,44.75,48.0,44.7,47.5,40775,1893965.35
2026-08-03,CHIA,XRS1,26.8,28.8,26.8,28.8,10,270.0
2026-08-03,CICO,XRS1,32.8,32.8,32.8,32.8,15,492.0
2026-08-03,CJC33E,EORDB,100.0,100.0,100.0,100.0,5,2642.59
2026-08-03,CMCM,REGS,0.314,0.314,0.314,0.314,208,65.312
2026-08-03,CMF,REGS,4.52,4.52,4.52,4.52,168,759.36
2026-08-03,CMP,REGS,0.696,0.72,0.696,0.72,22300,15929.206
2026-08-03,CMVX,XRS1,74.0,75.0,74.0,74.0,90,6719.5
2026-08-03,COCB,XRS1,2.7,2.7,2.7,2.7,1,2.7
2026-08-03,COCR,XRS1,100.0,121.0,100.0,120.0,132,14230.0
2026-08-03,COKJ,XRS1,64.5,64.5,64.5,64.5,30,1935.0
2026-08-03,COMI,REGS,0.0104,0.0106,0.0102,0.0106,9002,92.3932
2026-08-03,COTE,REGS,78.6,79.0,77.8,78.0,1374,107773.2
2026-08-03,CPLB,XRS1,11.0,11.0,11.0,11.0,19,209.0
2026-08-03,CRC,REGS,6.28,6.28,6.0,6.28,162,986.84
2026-08-03,DAI,XRSI,249.0,253.5,249.0,253.5,93,23371.0
2026-08-03,DBK,XRSI,167.52,167.52,167.52,167.52,450,75384.0
2026-08-03,DENT,XRS1,1.12,1.2,1.12,1.2,287,324.4
2026-08-03,DIGI,REGS,68.5,69.0,68.1,68.5,34307,2350533.9
2026-08-03,DN,XRS1,3.62,3.74,3.6,3.68,54639,201157.38
2026-08-03,DTE,XRSI,144.1,147.0,144.1,147.0,27,3954.4
2026-08-03,DTG,XRSI,258.8,258.8,258.8,258.8,100,25880.0
2026-08-03,EAI,REGS,15.6,15.8,15.44,15.8,24904,387701.42
2026-08-03,EBADSTL11,RGSP,42.95,44.69,42.95,44.69,226,9880.51
2026-08-03,EBADSTL12,RGSP,36.68,37.2,36.68,36.97,55,2033.5
2026-08-03,EBADSTS10,RGSP,70.76,70.76,70.76,70.76,3,212.28
2026-08-03,EBDAXTL74,RGSP,841.0,841.0,841.0,841.0,3,2523.0
2026-08-03,EBDAXTL87,RGSP,508.1,512.0,508.1,508.6,9,4585.1
2026-08-03,EBEUSDTS24,RGSP,2.72,2.72,2.72,2.72,1000,2720.0
2026-08-03,EBEUSDTS25,RGSP,4.94,4.94,4.94,4.94,100,494.0
2026-08-03,EBFPTL28,RGSP,35.9,36.0,35.27,36.0,2735,98402.74
2026-08-03,EBGLDTL32,RGSP,837.0,837.0,837.0,837.0,1,837.0
2026-08-03,EBGLDTL33,RGSP,906.73,906.73,906.73,906.73,1,906.73
2026-08-03,EBH2OTL1,RGSP,12.6,12.6,12.6,12.6,92,1159.2
2026-08-03,EBH2OTL2,RGSP,11.34,11.34,11.34,11.34,45,510.3
2026-08-03,EBH2OTL3,RGSP,9.79,9.91,9.79,9.91,24,237.36
2026-08-03,EBLHATS1,RGSP,1.16,1.22,1.16,1.22,445,526.7
2026-08-03,EBS,REGS,597.5,606.5,596.5,604.0,107,64375.5
2026-08-03,EBVWTL10,RGSP,17.45,17.45,17.45,17.45,280,4886.0
2026-08-03,EBWTI1,RGSP,21.6,21.6,20.98,21.1,215,4544.7
2026-08-03,EBWTITL71,RGSP,216.28,216.28,208.54,208.54,170,36380.6
2026-08-03,EFO,REGS,0.83,0.885,0.825,0.835,246419,207196.17
2026-08-03,EL,REGS,52.7,54.3,51.6,52.0,147959,7875330.1
2026-08-03,ELJ,REGS,0.15,0.15,0.15,0.15,6934,1040.1
2026-08-03,ELMA,REGS,0.234,0.234,0.232,0.232,14824,3445.23
2026-08-03,EM,XRS1,42.2,42.3,41.0,41.9,602,25130.7
2026-08-03,EVER,REGS,3.37,3.38,3.35,3.36,64734,218226.34
2026-08-03,FERO,XRS1,1.06,1.06,1.01,1.06,253,267.63
2026-08-03,FOJE,XRS1,28.9,28.9,28.8,28.8,62,1788.7
2026-08-03,FOSB,XRS1,0.68,0.7,0.68,0.695,58,40.5
2026-08-03,FP,REGS,0.635,0.641,0.621,0.631,6095515,3858562.102
2026-08-03,GIBEFETF,REGS,22.1,22.9,22.02,22.81,4774,106913.8
2026-08-03,GREEN,REGS,13.5,13.5,13.5,13.5,2,27.0
2026-08-03,GRF,XRS1,1.43,1.49,1.43,1.49,6380,9387.22
2026-08-03,GSH,XRS1,0.364,0.364,0.364,0.364,27,9.828
2026-08-03,H2O,REGS,199.4,199.8,197.0,198.8,17665,3507183.2
2026-08-03,HAI,XRS1,0.37,0.372,0.364,0.364,35703,13086.336
2026-08-03,HEAL,XRS1,25.8,25.8,25.8,25.8,20,516.0
2026-08-03,HUNT,XRS1,0.818,0.846,0.798,0.832,93015,76695.84
2026-08-03,IAMU,XRS1,6.2,7.0,6.0,7.0,131,823.0
2026-08-03,IARV,REGS,38.8,39.0,38.7,39.0,4028,156540.5
2026-08-03,ICBETNETF,REGS,164.76,166.16,164.76,165.44,3042,502577.22
2026-08-03,ICCROETF,REGS,214.0,215.0,214.0,214.5,95,20362.5
2026-08-03,ICGROETF,REGS,58.65,58.65,58.65,58.65,22,1290.3
2026-08-03,ICSLOETF,REGS,354.0,360.5,354.0,360.5,410,147305.5
2026-08-03,IMP,REGS,4.13,4.14,4.1,4.1,3887,15991.2
2026-08-03,IMP27E,EORDB,101.25,101.25,101.25,101.25,28,15452.83
2026-08-03,IMPI26E,EXRB,62.0,62.0,62.0,62.0,38,125396.4
2026-08-03,IMPI27E,EXRB,65.38,65.38,65.38,65.38,1,3477.28
2026-08-03,INCT,XRS1,4.8,4.8,4.8,4.8,11,52.8
2026-08-03,INFINITY,REGS,4.11,4.12,4.08,4.1,26092,107083.72
2026-08-03,IORB,XRS1,0.178,0.179,0.178,0.179,5507,981.746
2026-08-03,IPRU,XRS1,1.74,1.775,1.74,1.75,22967,40417.75
2026-08-03,ITG,XRS1,6.25,6.46,6.25,6.44,2136,13680.25
2026-08-03,JTG,XRS1,4.1,4.1,4.1,4.1,50,205.0
2026-08-03,LHA,XRSI,48.0,49.34,48.0,48.8,905,43915.58
2026-08-03,LIBRA30E,EXRB,97.3,97.3,97.3,97.3,2,5200.49
2026-08-03,LIBRA32E,EORDB,100.0,100.0,100.0,100.0,2,5253.86
2026-08-03,LIH,XRS1,0.52,0.525,0.52,0.525,3985,2079.95
2026-08-03,LIH28,XRB,89.1,91.0,89.1,91.0,177,16017.58
2026-08-03,LION,REGS,4.56,4.68,4.56,4.63,12152,56478.58
2026-08-03,LONG,REGS,2.39,2.45,2.38,2.41,40045,97883.58
2026-08-03,M,REGS,12.18,12.26,12.1,12.2,68544,833399.02
2026-08-03,MACO,XRS1,25.7,25.7,25.2,25.2,148,3739.6
2026-08-03,MAM,XRS1,1.21,1.33,1.21,1.23,579,738.25
2026-08-03,MECF,REGS,0.12,0.12,0.12,0.12,4495,539.4
2026-08-03,MFC,REGS,18.4,19.0,18.4,19.0,773,14681.6
2026-08-03,MIB,XRS1,19.8,19.8,19.8,19.8,15,297.0
2026-08-03,MILK,XRS1,6.15,6.15,5.9,6.15,264,1578.6
2026-08-03,MILK28E,EXRB,105.44,105.44,105.44,105.44,10,5535.48
2026-08-03,MOBG,XRS1,22.4,22.4,22.4,22.4,24,537.6
2026-08-03,MOIB,XRS1,1.3,1.3,1.21,1.22,2366,2900.0
2026-08-03,NC,XRS1,0.645,0.66,0.645,0.66,420,273.15
2026-08-03,NRF,XRS1,2.76,2.88,2.76,2.87,10990,30831.82
2026-08-03,NRF29,XRB,98.0,99.19,98.0,99.19,575,57428.19
2026-08-03,OIL,REGS,0.119,0.119,0.118,0.119,210483,25029.4165
2026-08-03,OMRO26,XRB,98.99,99.5,98.99,99.5,251,24937.61
2026-08-03,OMRO29E,EXRB,104.32,104.32,104.32,104.32,8,4386.43
2026-08-03,OMRO32,XRB,100.0,100.0,100.0,100.0,50,5268.33
2026-08-03,ONE,REGS,33.4,34.4,33.4,33.8,4427,150641.15
2026-08-03,PBK,REGS,0.145,0.147,0.141,0.147,535424,75921.4885
2026-08-03,PBK28E,EORDB,99.2,99.7,99.2,99.7,15,40014.7
2026-08-03,PE,REGS,61.2,61.8,60.8,61.2,24303,1487661.6
2026-08-03,PPL,REGS,7.1,7.1,7.1,7.1,30,213.0
2026-08-03,PPLI,XRS1,2.0,2.44,2.0,2.44,174,349.56
2026-08-03,PRAE,XRS1,0.32,0.32,0.32,0.32,50,16.0
2026-08-03,PRBU,XRS1,1060.0,1060.0,1060.0,1060.0,14,14840.0
2026-08-03,PREB,REGS,1.915,1.98,1.915,1.96,28954,55836.475
2026-08-03,PREH,REGS,2.22,2.22,2.2,2.2,3427,7555.0
2026-08-03,PRSN,XRS1,0.115,0.119,0.113,0.119,466660,53472.962
2026-08-03,PTENGETF,REGS,16.95,17.17,16.95,16.98,67019,1143982.426
2026-08-03,PTR,REGS,0.684,0.696,0.684,0.696,21180,14585.43
2026-08-03,PVBS,XRS1,0.505,0.59,0.505,0.59,2,1.095
2026-08-03,R2610A,REGT,99.9801,100.2978,99.9801,100.2978,1012,107412.76
2026-08-03,R2610AE,EREGT,99.8299,99.83,99.8299,99.83,96,50958.72
2026-08-03,R2612A,REGT,100.15,100.6,100.02,100.105,3831,401284.38
2026-08-03,R2612BE,EREGT,100.14,100.14,100.1,100.1,215,115578.7
2026-08-03,R2702AE,EREGT,100.16,100.23,100.15,100.23,207,110839.22
2026-08-03,R2703A,REGT,100.06,100.11,100.06,100.11,1043,107317.92
2026-08-03,R2703AE,EREGT,99.7501,100.0,99.75,100.0,44,23405.02
2026-08-03,R2704A,REGT,100.0,100.09,99.82,100.09,10577,1078493.44
2026-08-03,R2704AE,EREGT,99.62,100.245,99.62,100.15,86,45607.36
2026-08-03,R2705AE,EREGT,99.88,99.88,99.8602,99.8602,142,75012.53
2026-08-03,R2706A,REGT,99.8703,100.4485,99.8703,100.4485,670,67784.9
2026-08-03,R2706AE,EREGT,100.37,100.449,100.37,100.449,141,74635.81
2026-08-03,R2706B,REGT,101.4,101.4994,101.2,101.4994,141,14450.54
2026-08-03,R2707A,REGT,99.9,100.1,99.9,100.0,1314,132174.28
2026-08-03,R2707AE,EREGT,99.9989,99.9989,99.9989,99.9989,51,26812.23
2026-08-03,R2707B,REGT,101.13,101.3899,101.13,101.3899,318,32309.68
2026-08-03,R2707C,REGT,99.99,100.25,99.99,100.25,2308,231838.76
2026-08-03,R2708A,REGT,100.2,100.6,100.2,100.6,2110,211250.9
2026-08-03,R2708AE,EREGT,99.5881,99.5881,99.5881,99.5881,13,6788.73
2026-08-03,R2708B,REGT,101.0899,101.4,101.0895,101.4,1284,129584.52
2026-08-03,R2708BE,EREGT,100.1,100.1,100.05,100.05,48,25184.76
2026-08-03,R2709A,REGT,99.7101,100.3899,99.7101,100.3899,537,57157.37
2026-08-03,R2709AE,EREGT,99.0,99.195,99.0,99.195,46,24569.96
2026-08-03,R2709B,REGT,100.71,101.199,100.71,101.19,1520,164374.6
2026-08-03,R2709BE,EREGT,100.15,100.15,100.0,100.0,96,52267.5
2026-08-03,R2710A,REGT,99.91,100.3299,99.91,100.3299,70,7411.32
2026-08-03,R2710B,REGT,100.96,101.1999,100.9501,101.1998,2288,245960.1
2026-08-03,R2711A,REGT,99.3003,99.8799,99.3003,99.8799,1060,110760.74
2026-08-03,R2711B,REGT,100.8789,100.892,100.8774,100.892,2691,286658.02
2026-08-03,R2712A,REGT,99.79,99.9,99.0,99.9,468,48593.27
2026-08-03,R2712B,REGT,100.6,100.9,100.6,100.8999,5360,566257.52
2026-08-03,R2712D,REGT,99.8501,100.459,99.8,100.459,207,21658.41
2026-08-03,R2801A,REGT,98.949,99.9,98.949,98.9491,361,37073.5
2026-08-03,R2801B,REGT,100.29,100.295,100.01,100.01,425,44221.75
2026-08-03,R2802A,REGT,100.4,100.6,100.4,100.6,175,18202.0
2026-08-03,R2802B,REGT,99.3001,99.3001,99.3001,99.3001,100,10259.0
2026-08-03,R2802C,REGT,98.4549,98.597,98.4549,98.597,4330,439039.27
2026-08-03,R2803A,REGT,100.3299,100.75,100.3299,100.75,622,64316.56
2026-08-03,R2803C,REGT,97.9497,97.9498,97.9,97.9498,313,31360.34
2026-08-03,R2804A,REGT,100.2488,100.2488,100.2488,100.2488,1237,126755.39
2026-08-03,R2804AE,EREGT,101.31,101.4,101.2502,101.4,583,315479.86
2026-08-03,R2804B,REGT,100.0,100.4,100.0,100.38,2715,277906.04
2026-08-03,R2804C,REGT,98.2101,99.3272,98.2101,99.3272,5288,534967.64
2026-08-03,R2805B,REGT,99.85,100.299,99.85,100.0,705,71544.3
2026-08-03,R2806A,REGT,98.55,100.0,98.4,99.9999,360,36060.1
2026-08-03,R2806B,REGT,100.1,100.18,100.1,100.18,1192,120377.32
2026-08-03,R2807A,REGT,99.9999,100.0,99.9999,100.0,53,5319.08
2026-08-03,R2807B,REGT,100.0,100.25,99.8,100.25,569,57133.73
2026-08-03,R2808AE,EREGT,101.199,101.199,100.5655,100.9,886,468687.96
2026-08-03,R2810AE,EREGT,100.55,100.587,100.55,100.577,78,42962.58
2026-08-03,R2810CE,EREGT,99.0,99.0,99.0,99.0,268,143806.12
2026-08-03,R2811AE,EREGT,98.1998,98.1999,98.1998,98.1999,5,2649.1
2026-08-03,R2812AE,EREGT,100.85,100.85,100.651,100.849,552,301986.08
2026-08-03,R2812CE,EREGT,98.4999,98.4999,98.4999,98.4999,2,1058.6
2026-08-03,R2903AE,EREGT,99.75,100.0,99.75,100.0,170,90862.3
2026-08-03,R2904AE,EREGT,99.999,99.9999,99.8,99.8469,93,49443.24
2026-08-03,R2906A,REGT,101.0,101.0,101.0,101.0,400,40796.0
2026-08-03,R2907A,REGT,101.0999,101.5,101.0999,101.5,618,62740.16
2026-08-03,R2907AE,EREGT,99.9,100.0,99.9,99.9,328,172740.96
2026-08-03,R2908A,REGT,99.55,99.55,99.0,99.3,2727,288888.31
2026-08-03,R2908C,REGT,100.5,100.5,100.5,100.5,973,97621.09
2026-08-03,R2910A,REGT,99.0003,99.35,99.0,99.3,21731,2274423.12
2026-08-03,R2910AE,EREGT,99.9,99.9998,99.35,99.5,504,274453.25
2026-08-03,R2910C,REGT,100.01,100.5,99.9,100.5,1538,163037.39
2026-08-03,R2911A,REGT,101.3897,101.3897,101.3897,101.3897,50,5330.5
2026-08-03,R2912A,REGT,100.0,100.48,100.0,100.2,1948,204474.69
2026-08-03,R2912C,REGT,101.6,101.6,101.6,101.6,2,212.18
2026-08-03,R3002A,REGT,100.6121,101.21,100.6121,100.9,3005,314150.8
2026-08-03,R3003A,REGT,100.151,100.88,100.151,100.88,658,67968.3
2026-08-03,R3004A,REGT,100.0989,100.15,100.0989,100.11,743,76098.4
2026-08-03,R3006A,REGT,98.501,98.501,98.5,98.5,34,3375.52
2026-08-03,R3006AE,EREGT,99.95,100.5,99.95,100.5,104,55226.0
2026-08-03,R3007AE,EREGT,100.0,100.0,100.0,100.0,60,31578.0
2026-08-03,R3008AE,EREGT,99.85,99.85,99.85,99.85,114,59657.34
2026-08-03,R3009AE,EREGT,100.5,100.5,100.5,100.5,20,11033.0
2026-08-03,R3010AE,EREGT,100.2,100.2999,99.9901,99.9901,167,91292.85
2026-08-03,R3012AE,EREGT,97.7797,97.7797,97.7797,97.7797,32,16924.16
2026-08-03,R3101AE,EREGT,98.6499,98.6499,98.6499,98.6499,178,94437.9
2026-08-03,R3103AE,EREGT,97.5999,97.5999,97.5999,97.5999,42,21890.82
2026-08-03,R3104AE,EREGT,100.0,100.73,100.0,100.73,367,196175.83
2026-08-03,R3106A,REGT,100.8101,101.7551,100.0026,101.7551,1676,170059.12
2026-08-03,R3107A,REGT,101.4994,101.4994,100.9001,101.38,1694,172053.47
2026-08-03,R3108A,REGT,101.3487,101.3488,101.3487,101.3488,148,14974.64
2026-08-03,R3109A,REGT,101.4989,101.499,100.1,100.1,473,50757.68
2026-08-03,R3110A,REGT,100.2032,101.39,100.2032,100.59,371,39748.98
2026-08-03,R3111A,REGT,100.0,100.4,100.0,100.4,1778,187668.68
2026-08-03,R3112A,REGT,99.5,100.099,98.32,100.099,1238,128513.64
2026-08-03,R3112AE,EREGT,99.96,100.049,99.95,99.95,345,187381.15
2026-08-03,R3201A,REGT,100.04,100.04,100.04,100.04,70,7274.4
2026-08-03,R3202A,REGT,99.3,99.9,99.3,99.9,1394,143375.91
2026-08-03,R3202AE,EREGT,100.35,100.48,100.0,100.0,980,530543.64
2026-08-03,R3203A,REGT,98.001,98.59,98.0001,98.0001,648,65447.15
2026-08-03,R3203AE,EREGT,99.95,100.0,99.95,99.95,198,106217.04
2026-08-03,R3204A,REGT,99.98,100.3497,99.95,99.98,1074,109824.33
2026-08-03,R3204AE,EREGT,100.15,100.15,100.15,100.15,3,1605.21
2026-08-03,R3205A,REGT,100.0001,103.0,100.0,103.0,866,87977.28
2026-08-03,R3205AE,EREGT,100.5,100.65,100.5,100.5,92,49148.46
2026-08-03,R3206AE,EREGT,101.602,102.0,101.602,101.602,211,113775.83
2026-08-03,R3207AE,EREGT,100.72,100.75,100.5,100.5,634,335952.83
2026-08-03,R3508AE,EREGT,101.9,102.0,101.55,101.99,763,407637.88
2026-08-03,R3509AE,EREGT,101.4223,101.877,101.4223,101.43,644,362187.29
2026-08-03,R3510AE,EREGT,101.7999,101.8,101.411,101.411,114,63877.96
2026-08-03,R3511AE,EREGT,100.7758,100.7758,100.0302,100.0302,62,34150.45
2026-08-03,R3512AE,EREGT,99.99,99.99,99.89,99.89,721,392806.2
2026-08-03,R3601AE,EREGT,99.46,99.98,99.46,99.85,652,352448.76
2026-08-03,R3602AE,EREGT,98.1001,98.4,98.0115,98.0115,383,202807.16
2026-08-03,R3603AE,EREGT,98.25,98.5,98.201,98.5,111,58635.32
2026-08-03,R3604AE,EREGT,100.8205,101.189,100.8205,100.9,668,360340.67
2026-08-03,R3605AE,EREGT,99.81,100.45,99.81,100.45,188,100302.76
2026-08-03,R3606A,REGT,100.3999,100.771,100.3999,100.771,265,26865.25
